image,object,center_x,center_y,area,drone_lat,drone_lon,heading,object_lat,object_lon,north_offset_m,east_offset_m
14,28,1024.5,1164.5,2770.5,55.4759488,10.3285102,357.0,55.47595259391378,10.328392618700862,0.42233655034081774,-7.418269868254066
14,29,2607.5,1090.0,2269.0,55.4759488,10.3285102,357.0,55.475969544661716,10.328692555468805,2.3092851792023774,11.504908429062624
14,30,2449.0,1038.5,2668.5,55.4759488,10.3285102,357.0,55.475974194432034,10.328661936989077,2.826895242906624,9.573171433001285
14,31,2146.0,1126.0,36095.5,55.4759488,10.3285102,357.0,55.47596306561228,10.328605255540984,1.5880406945149759,5.997107198688746
14,32,2249.5,944.5,4938.5,55.4759488,10.3285102,357.0,55.47598318802182,10.32862310781858,3.8280570788641746,7.123417368156794
14,33,1118.5,893.0,3990.5,55.4759488,10.3285102,357.0,55.47598235123623,10.32840777062831,3.7349065332132603,-6.462326298490419
14,34,1671.0,880.0,2063.0,55.4759488,10.3285102,357.0,55.4759868677283,10.328512584241171,4.237680130525694,0.15042310775850443
14,35,2619.5,847.5,6170.5,55.4759488,10.3285102,357.0,55.47599571751162,10.328692420821406,5.222833503037171,11.496413449400313
14,36,2725.0,758.5,2033.5,55.4759488,10.3285102,357.0,55.47600589357024,10.328711573769368,6.355627166758623,12.70478363913214
14,37,2389.5,748.5,4326.5,55.4759488,10.3285102,357.0,55.47600507727998,10.328647748644062,6.264758151095079,8.678020817461075
14,38,1201.5,698.5,4130.0,55.4759488,10.3285102,357.0,55.476003757442186,10.328421599684688,6.117834479748407,-5.589843403745896
14,39,1303.5,656.0,2722.5,55.4759488,10.3285102,357.0,55.47600890802515,10.32844055071691,6.691194752914604,-4.3942121908902
14,40,1805.5,493.5,2748.5,55.4759488,10.3285102,357.0,55.47602923330132,10.328534284063297,8.95379414609352,1.5194770117976106
14,41,1698.5,1120.5,612489.0,55.4759488,10.3285102,357.0,55.475961133025855,10.328520201693372,1.3729061587841667,0.6310124239446513
14,42,2329.5,279.5,3013.0,55.4759488,10.3285102,357.0,55.47605522667514,10.328631683482397,11.847363284198899,7.664460790702488
15,0,2179.0,2070.5,2055.5,55.4759464,10.3285107,0.0,55.47585601151611,10.328613219294933,-10.062,6.467999999999999
15,1,2222.5,1871.0,10722.0,55.4759464,10.3285107,0.0,55.47587751718401,10.328621493115582,-7.667999999999999,6.989999999999999
15,2,2494.5,1824.0,4180.0,55.4759464,10.3285107,0.0,55.475882583682214,10.328673228269983,-7.103999999999999,10.254
15,3,1106.0,1778.0,4829.5,55.4759464,10.3285107,0.0,55.47588754238258,10.328409131718935,-6.552,-6.4079999999999995
15,4,2450.5,1692.0,2988.5,55.4759464,10.3285107,0.0,55.47589681299632,10.328664859347947,-5.52,9.725999999999999
15,5,2115.0,1572.5,2448.0,55.4759464,10.3285107,0.0,55.47590969483749,10.328601046317427,-4.085999999999999,5.699999999999999
15,6,1141.0,1591.0,6093.5,55.4759464,10.3285107,0.0,55.47590770057756,10.32841578881601,-4.308,-5.9879999999999995
15,7,2589.0,1564.5,7685.0,55.4759464,10.3285107,0.0,55.47591055722016,10.328691202432081,-3.9899999999999993,11.387999999999998
15,8,2308.5,1442.0,2801.0,55.4759464,10.3285107,0.0,55.47592376245484,10.328637850554106,-2.5199999999999996,8.021999999999998
15,9,959.0,1330.0,2327.5,55.4759464,10.3285107,0.0,55.47593583581226,10.328381171911227,-1.176,-8.171999999999999
15,10,2420.0,1287.0,52018.5,55.4759464,10.3285107,0.0,55.475940471119124,10.328659058163355,-0.6599999999999999,9.36
15,11,1501.5,1122.5,2812.0,55.4759464,10.3285107,0.0,55.47595820386283,10.328484356915867,1.3139999999999998,-1.6619999999999997
15,12,2215.0,1046.0,6249.0,55.4759464,10.3285107,0.0,55.47596645039714,10.32862006659478,2.2319999999999998,6.8999999999999995
15,13,1819.5,986.0,2519.0,55.4759464,10.3285107,0.0,55.47597291826718,10.32854484139785,2.9519999999999995,2.154
15,14,2331.5,935.0,3505.0,55.4759464,10.3285107,0.0,55.475978415956725,10.328642225217896,3.5639999999999996,8.297999999999998
15,15,2014.5,912.0,2112.5,55.4759464,10.3285107,0.0,55.47598089530691,10.328581930938688,3.8399999999999994,4.494
15,16,2177.0,917.5,2492.5,55.4759464,10.3285107,0.0,55.47598030241882,10.328612838889386,3.7739999999999996,6.443999999999999
15,17,2288.5,832.0,7126.0,55.4759464,10.3285107,0.0,55.475989519133634,10.328634046498635,4.8,7.781999999999999
15,18,1311.0,1244.0,235206.5,55.4759464,10.3285107,0.0,55.47594510642599,10.32844812328751,-0.144,-3.9479999999999995
15,19,2125.5,789.5,8551.5,55.4759464,10.3285107,0.0,55.475994100541584,10.32860304344655,5.31,5.826
15,20,2290.5,735.0,3428.0,55.4759464,10.3285107,0.0,55.47599997552354,10.328634426904182,5.9639999999999995,7.805999999999999
15,21,1304.5,755.5,9261.5,55.4759464,10.3285107,0.0,55.47599776566794,10.32844688696948,5.717999999999999,-4.026
15,22,1255.0,659.0,2430.5,55.4759464,10.3285107,0.0,55.476008168158934,10.328437471932192,6.8759999999999994,-4.619999999999999
15,23,1898.0,811.0,63763.5,55.4759464,10.3285107,0.0,55.47599178288815,10.328559772315572,5.052,3.0959999999999996
15,24,2153.0,610.5,2648.5,55.4759464,10.3285107,0.0,55.476013396353885,10.328608274022821,7.457999999999999,6.155999999999999
15,25,2298.5,582.5,2300.5,55.4759464,10.3285107,0.0,55.47601641469324,10.32863594852637,7.793999999999999,7.901999999999999
15,26,2427.5,593.0,5715.5,55.4759464,10.3285107,0.0,55.476015282815986,10.328660484684155,7.667999999999999,9.45
15,27,1850.0,554.5,2943.5,55.4759464,10.3285107,0.0,55.4760194330326,10.328550642582442,8.129999999999999,2.5199999999999996
15,28,1643.0,521.5,2737.5,55.4759464,10.3285107,0.0,55.47602299036112,10.32851127060832,8.526,0.036
15,29,2023.0,512.5,8725.0,55.4759464,10.3285107,0.0,55.47602396054163,10.328583547662262,8.633999999999999,4.595999999999999
15,30,2155.0,501.0,8622.0,55.4759464,10.3285107,0.0,55.47602520021672,10.328608654428368,8.771999999999998,6.179999999999999
15,31,2231.0,389.0,8285.5,55.4759464,10.3285107,0.0,55.47603727357414,10.328623109839157,10.115999999999998,7.091999999999999
16,0,2559.5,1685.5,2007.0,55.4759475,10.3285141,0.0,55.47589861368223,10.328688991455142,-5.441999999999999,11.033999999999999
16,1,1516.5,1001.0,5835.0,55.4759475,10.3285141,0.0,55.47597240129967,10.328490609956813,2.772,-1.4819999999999998
16,2,2276.5,975.0,2022.0,55.4759475,10.3285141,0.0,55.47597520404336,10.32863516406873,3.0839999999999996,7.637999999999999
16,3,1324.0,1317.5,127945.5,55.4759475,10.3285141,0.0,55.47593828328518,10.328453995921887,-1.0259999999999998,-3.7919999999999994
16,4,1763.0,884.5,5819.0,55.4759475,10.3285141,0.0,55.47598495974734,10.328537494941797,4.169999999999999,1.4759999999999998
16,5,1882.0,822.0,3623.0,55.4759475,10.3285141,0.0,55.47599169711197,10.328560129072478,4.919999999999999,2.9039999999999995
16,6,1272.0,796.0,3634.0,55.4759475,10.3285141,0.0,55.47599449985566,10.328444105377386,5.231999999999999,-4.4159999999999995
16,7,2029.5,735.0,10042.5,55.4759475,10.3285141,0.0,55.47600107552354,10.328588183982358,5.9639999999999995,4.6739999999999995
16,8,1922.5,688.0,2530.0,55.4759475,10.3285141,0.0,55.476006142021745,10.328567832285021,6.528,3.3899999999999997
16,9,1590.5,688.0,9878.5,55.4759475,10.3285141,0.0,55.476006142021745,10.328504684962446,6.528,-0.594
16,10,1432.0,646.5,5470.0,55.4759475,10.3285141,0.0,55.47601061563186,10.328474537822002,7.025999999999999,-2.4959999999999996
16,11,1784.5,622.0,2995.5,55.4759475,10.3285141,0.0,55.4760132566788,10.328541584301542,7.319999999999999,1.7339999999999998
16,12,2182.5,613.0,9045.0,55.4759475,10.3285141,0.0,55.4760142268593,10.32861728500752,7.427999999999999,6.509999999999999
16,13,2126.0,545.5,2964.5,55.4759475,10.3285141,0.0,55.476021503213104,10.328606538550515,8.238,5.831999999999999
16,14,2275.5,525.0,3116.0,55.4759475,10.3285141,0.0,55.4760237130687,10.328634973865952,8.483999999999998,7.6259999999999994
16,15,2420.5,421.0,2133.0,55.4759475,10.3285141,0.0,55.47603492404345,10.328662553268883,9.732,9.366
16,16,2122.0,358.5,2365.0,55.4759475,10.3285141,0.0,55.476041661408075,10.3286057777394,10.482,5.783999999999999
